time_index,origin_node_index,dest_node_index,non_zero_prob_count,transition_probability
3,11,15,4,0.482801447612327
3,11,16,4,0.035841486799095
3,12,8,5,0.298279182127537
3,12,9,5,0.175156661640016
3,12,10,5,0.002350129801585
3,12,15,5,0.070695134452711
3,12,16,5,0.453518891978169
3,13,9,4,0.344236378414585
3,13,10,4,0.140295258971388
3,13,16,4,0.107161932610959
3,13,17,4,0.408306430003073
3,14,10,5,0.418431152237992
3,14,11,5,0.060061675013143
3,14,16,5,0.012220530008784
3,14,17,5,0.163530162310661
3,14,18,5,0.34575648042943
2,0,0,3,0.537913543496868
2,0,2,3,0.088630774827329
2,0,3,3,0.373455681675826
2,1,0,3,0.206838285007512
2,1,1,3,0.100729961749019
2,1,4,3,0.692431753243507
2,2,0,4,0.010891002970007
2,2,1,4,0.3841075097157
2,2,6,4,0.504837167886274
2,2,7,4,0.100164319428027
2,3,1,4,0.204251829871556
2,3,2,4,0.159996299449136
2,3,7,4,0.434480099642565
2,3,8,4,0.201271771036732
2,4,2,3,0.384118979277996
2,4,8,3,0.176236217982868
2,4,9,3,0.439644802739144
2,5,2,4,0.118866740538413
2,5,3,4,0.282084767230171
2,5,9,4,0.05053776702096
2,5,10,4,0.548510725210469
2,6,3,5,0.319994079086911
2,6,4,5,0.066482469646854
2,6,5,5,0.001794847728572
2,6,10,5,0.095216706314471
2,6,11,5,0.5165118972232
2,7,3,4,0.019969560090999
2,7,4,4,0.395414001830447
2,7,12,4,0.581346204282974
2,7,13,4,0.003270233795582
2,8,4,4,0.017224287504601
2,8,5,4,0.44757446636058
2,8,13,4,0.395796729316386
2,8,14,4,0.1394045168184
2,9,5,4,0.277658492237156
2,9,6,4,0.148873876978846
2,9,13,4,0.127776405005562
2,9,14,4,0.445691225778445
2,10,6,4,0.393157899734584
2,10,7,4,0.043193360458694
2,10,14,4,0.196409656436762
2,10,15,4,0.367239083369981
2,11,7,4,0.404584185596406
2,11,8,4,0.071184827429166
2,11,15,4,0.130282486095311
2,11,16,4,0.393948500879112
2,12,7,4,0.070006157572542
2,12,8,4,0.399668316982709
2,12,16,4,0.264989898254861
2,12,17,4,0.265335627189887
2,13,8,5,0.124401695685751
2,13,9,5,0.357033001100371
2,13,16,5,0.000196395997016
2,13,17,5,0.301977041025265
2,13,18,5,0.216391866191592
2,14,9,5,0.18591474263773
2,14,10,5,0.301441785183718
2,14,17,5,0.00292755973365
2,14,18,5,0.34795308458853
2,14,19,5,0.161762827856397
1,0,0,3,0.40859903229432
1,0,4,3,0.488647533226502
1,0,5,3,0.102753434479173
1,1,0,3,0.179183875256379
1,1,1,3,0.131216414083196
1,1,6,3,0.689599710660439
1,2,0,3,0.026992372923316
1,2,1,3,0.324420132838924
1,2,8,3,0.648587494237743
1,3,0,5,1.2303179919e-05
1,3,1,5,0.23461621623813
1,3,2,5,0.104284252309927
1,3,9,5,0.530142629286933
1,3,10,5,0.1309445989851
1,4,0,4,0.019404897963282
1,4,2,4,0.330918182020416
1,4,10,4,0.413814722482481
1,4,11,4,0.235862197533823
1,5,0,5,0.003478782047049
1,5,2,5,0.224543131017237
1,5,3,5,0.129246355690363
1,5,11,5,0.368613925154266
1,5,12,5,0.274117806091054
1,6,0,4,0.002505977333226
1,6,3,4,0.380816973805216
1,6,12,4,0.275442759304943
1,6,13,4,0.341234289556614
1,7,3,4,0.150371631906861
1,7,4,4,0.249084143217558
1,7,13,4,0.305340975679173
1,7,14,4,0.295203249196418
1,8,4,4,0.351376384089355
1,8,5,4,0.049247533239029
1,8,14,4,0.445760812377122
1,8,15,4,0.153615270294487
1,9,0,4,0.003467633909225
1,9,5,4,0.421798568405736
1,9,15,4,0.486033705198115
1,9,16,4,0.088700092486925
1,10,5,4,0.198954394388585
1,10,6,4,0.233704952215698
1,10,15,4,0.02892114101101
1,10,16,4,0.538419512384706
1,11,6,4,0.286299058111596
1,11,7,4,0.170121995289738
1,11,16,4,0.065087713148255
1,11,17,4,0.478491233450394
1,12,7,3,0.458300881141821
1,12,17,3,0.210689777906227
1,12,18,3,0.331009340951947
1,13,7,5,0.087545492852207
1,13,8,5,0.371126798698835
1,13,9,5,0.016714838821853
1,13,18,5,0.268197353064153
1,13,19,5,0.256415516562962
1,14,8,4,0.145656050246995
1,14,9,4,0.344656900344935
1,14,19,4,0.321458027209704
1,14,20,4,0.188229022198374
